GEOID,City,SR_point_count,311_SRI_score,SNI_score,ES_score
25025051000,boston,1926,53.73,90.50392847,-36.77392847
25025051101,boston,2240,57.95,86.83283663,-28.88283663
25025051200,boston,1356,45.09,56.46166351,-11.37166351
25025060101,boston,1365,45.23,32.17285289,13.05714711
25025060200,boston,998,38.68,14.06123002,24.61876998
25025060301,boston,1668,50,59.19804931,-9.198049309
25025060400,boston,2631,62.8,44.28339203,18.51660797
25025060501,boston,2025,55.1,49.66133839,5.438661609
25025060601,boston,708,32.58,24.55973991,8.020260092
25025060602,boston,97,12.06,91.87212138,-79.81212138
25025060603,boston,207,17.62,98.65890003,-81.03890003
25025060604,boston,452,26.03,83.71714982,-57.68714982
25025060700,boston,178,16.33,10.15984828,6.17015172
25025060800,boston,2691,63.51,77.01164996,-13.50164996
25025061000,boston,599,29.97,12.93687348,17.03312652
25025061101,boston,162,15.58,32.74180439,-17.16180439
25025061201,boston,1266,43.56,97.75128691,-54.19128691
25025061202,boston,76,10.67,93.10484963,-82.43484963
25025061203,boston,792,34.46,93.67380114,-59.21380114
25025061204,boston,231,18.61,99.44459496,-80.83459496
25025070102,boston,970,38.13,94.71687889,-56.58687889
25025070103,boston,92,11.74,55.94689786,-44.20689786
25025070104,boston,2066,55.65,99.11947982,-43.46947982
25025070201,boston,603,30.07,95.90896776,-65.83896776
25025070202,boston,1803,51.99,96.05797887,-44.06797887
25025070301,boston,3504,72.47,97.30425359,-24.83425359
25025070302,boston,2075,55.77,92.1295042,-36.3595042
25025070402,boston,759,33.73,92.79328095,-59.06328095
25025070501,boston,2502,61.24,80.4930913,-19.2530913
25025070502,boston,2961,66.62,75.92793281,-9.30793281
25025070600,boston,2645,62.97,54.78190192,8.188098076
25025070700,boston,1941,53.94,98.14413438,-44.20413438
25025070801,boston,886,36.44,58.62909781,-22.18909781
25025070802,boston,1944,53.98,81.91547006,-27.93547006
25025070901,boston,916,37.06,35.45109726,1.608902736
25025070902,boston,1923,53.69,63.65483609,-9.964836088
25025071101,boston,3259,69.9,96.51855866,-26.61855866
25025071201,boston,1002,38.76,96.45082633,-57.69082633
25025080100,boston,1734,50.98,99.68843132,-48.70843132
25025080300,boston,1098,40.57,16.59441886,23.97558114
25025080401,boston,605,30.11,71.2544026,-41.1444026
25025080500,boston,644,31.07,37.23923056,-6.169230561
25025080601,boston,763,33.82,95.02844758,-61.20844758
25025080801,boston,341,22.61,81.4819832,-58.8719832
25025080900,boston,1598,48.94,80.31698727,-31.37698727
25025081001,boston,1649,49.72,95.27228393,-45.55228393
25025081101,boston,511,27.68,22.47358439,5.206415606
25025081102,boston,1557,48.31,52.49254944,-4.182549445
25025081200,boston,673,31.76,76.42915199,-44.66915199
25025081301,boston,825,35.17,72.98835004,-37.81835004
25025081302,boston,813,34.91,31.23814684,3.671853156
25025081400,boston,2301,58.73,72.60904904,-13.87904904
25025081500,boston,1112,40.83,4.361961528,36.46803847
25025081700,boston,1620,49.28,29.51774587,19.76225413
25025081800,boston,1684,50.24,19.80493091,30.43506909
25025081900,boston,1273,43.68,17.17691682,26.50308318
25025082000,boston,1278,43.77,28.89460851,14.87539149
25025082100,boston,1168,41.84,54.47033324,-12.63033324
25025090100,boston,1711,50.64,67.75941479,-17.11941479
25025090200,boston,685,32.04,60.48496342,-28.44496342
25025090300,boston,1322,44.52,42.63072338,1.889276619
25025090400,boston,1184,42.13,11.12164725,31.00835275
25025090600,boston,800,34.63,67.66458954,-33.03458954
25025090700,boston,2481,60.98,99.94581414,-38.96581414
25025090901,boston,40,7.74,43.83635871,-36.09635871
25025091001,boston,1473,46.99,96.42373341,-49.43373341
25025091100,boston,2190,57.3,78.7455974,-21.4455974
25025091200,boston,2180,57.17,53.7252777,3.444722297
25025091300,boston,763,33.82,77.187754,-43.367754
25025091400,boston,878,36.28,34.96342455,1.316575454
25025091500,boston,1433,46.35,12.86914115,33.48085885
25025091600,boston,1048,39.64,68.99214305,-29.35214305
25025091700,boston,1103,40.66,22.812246,17.847754
25025091800,boston,1099,40.59,67.50203197,-26.91203197
25025091900,boston,1206,42.52,36.75155784,5.768442157
25025092000,boston,1518,47.7,72.73096722,-25.03096722
25025092101,boston,2759,64.31,99.49878082,-35.18878082
25025092200,boston,1617,49.23,77.60769439,-28.37769439
25025092300,boston,1289,43.96,46.20698998,-2.246989976
25025092400,boston,1868,52.92,67.77296126,-14.85296126
25025100100,boston,1581,48.68,82.02384178,-33.34384178
25025100200,boston,1048,39.64,39.28474668,0.355253319
25025100300,boston,1224,42.83,52.72283934,-9.892839339
25025100400,boston,1652,49.76,49.91872121,-0.158721214
25025100500,boston,2250,58.08,62.54402601,-4.464026009
25025100601,boston,2159,56.89,39.20346789,17.68653211
25025100603,boston,965,38.03,95.12327283,-57.09327283
25025100700,boston,1951,54.08,91.26253048,-37.18253048
25025100800,boston,2022,55.05,78.81332972,-23.76332972
25025100900,boston,1909,53.49,71.57951775,-18.08951775
25025101001,boston,2466,60.8,57.12544026,3.67455974
25025101002,boston,1658,49.85,60.93199675,-11.08199675
25025101101,boston,1322,44.52,29.3551883,15.1648117
25025101102,boston,1458,46.75,83.78488215,-37.03488215
25025110104,boston,676,31.83,79.3145489,-47.4845489
25025110105,boston,1149,41.5,73.59794094,-32.09794094
25025110106,boston,519,27.89,54.84963425,-26.95963425
25025110201,boston,919,37.12,23.28637226,13.83362774
25025110301,boston,1292,44.01,68.95150366,-24.94150366
25025110401,boston,1226,42.87,50.39284747,-7.522847467
25025110403,boston,1868,52.92,20.13004606,32.78995394
25025110501,boston,1220,42.76,17.97615822,24.78384178
25025110502,boston,1576,48.61,75.0203197,-26.4103197
25025110601,boston,1078,40.2,10.75589271,29.44410729
25025110607,boston,1998,54.73,84.31319426,-29.58319426
25025120103,boston,824,35.15,53.02086156,-17.87086156
25025120104,boston,1038,39.45,66.48604714,-27.03604714
25025120105,boston,1274,43.7,19.05987537,24.64012463
25025120201,boston,1578,48.64,95.77350312,-47.13350312
25025120301,boston,2281,58.47,92.76618802,-34.29618802
25025120400,boston,2953,66.53,87.78108914,-21.25108914
25025120500,boston,935,37.44,65.34814413,-27.90814413
25025120600,boston,1177,42,57.0712544,-15.0712544
25025120700,boston,741,33.33,58.87293416,-25.54293416
25025130101,boston,2097,56.07,44.45949607,11.61050393
25025130200,boston,1995,54.69,87.00894067,-32.31894067
25025130300,boston,2051,55.45,57.93822812,-2.488228122
25025130402,boston,1962,54.23,89.10864264,-34.87864264
25025130404,boston,1254,43.36,6.272013005,37.087987
25025130406,boston,971,38.15,12.73367651,25.41632349
25025140102,boston,2305,58.78,75.98211867,-17.20211867
25025140105,boston,1842,52.55,47.4532647,5.096735302
25025140106,boston,247,19.24,7.450555405,11.78944459
25025140107,boston,1418,46.1,18.55865619,27.54134381
25025140201,boston,1080,40.24,83.22947711,-42.98947711
25025140202,boston,2573,62.1,21.14603089,40.95396911
25025140300,boston,3439,71.8,91.49282037,-19.69282037
25025140400,boston,3573,73.18,67.23110268,5.948897318
25025980101,boston,0,0,11.35193714,-11.35193714
25025980300,boston,281,20.52,10.85071796,9.669282037
25025980700,boston,116,13.19,0.636683826,12.55331617
25025980900,boston,25,6.12,8.723923056,-2.603923056
25025981000,boston,44,8.12,5.283121105,2.836878895
25025981100,boston,158,15.39,4.890273639,10.49972636
25025981201,boston,104,12.49,1.801679762,10.68832024
25025981202,boston,146,14.79,98.91628285,-84.12628285
25025981300,boston,20,5.48,91.09997291,-85.61997291
25025981501,boston,168,15.87,14.91465727,0.955342726
25025981600,boston,22,5.74,1.855865619,3.884134381
25025981700,boston,270,20.12,20.63126524,-0.51126524
25025981800,boston,317,21.8,13.1942563,8.605743701
25025981900,boston,8,3.46,26.98455703,-23.52455703
25025990101,boston,2,1.73,37.21213763,-35.48213763
37119000101,charlotte,239,11.35,98.11704145,-86.76704145
37119000102,charlotte,913,25.13,96.62693037,-71.49693037
37119000103,charlotte,537,18.55,75.27770252,-56.72770252
37119000104,charlotte,430,16.28,94.73042536,-78.45042536
37119000301,charlotte,383,15.19,83.60877811,-68.41877811
37119000302,charlotte,915,25.16,63.12652398,-37.96652398
37119000401,charlotte,680,21.27,80.50663777,-59.23663777
37119000402,charlotte,1145,28.52,97.4532647,-68.9332647
37119000501,charlotte,1238,29.78,84.40801951,-54.62801951
37119000502,charlotte,594,19.67,74.80357627,-55.13357627
37119000503,charlotte,1399,31.85,74.00433487,-42.15433487
37119000600,charlotte,1562,33.83,91.60119209,-57.77119209
37119000700,charlotte,1976,38.44,84.29964779,-45.85964779
37119000800,charlotte,3884,55.13,60.8371715,-5.707171498
37119000900,charlotte,3042,48.44,14.41343809,34.02656191
37119001000,charlotte,4278,58.01,51.66621512,6.343784882
37119001100,charlotte,4099,56.72,78.61013276,-21.89013276
37119001200,charlotte,6792,73.91,26.34787321,47.56212679
37119001300,charlotte,6924,74.65,66.32348957,8.326510431
37119001400,charlotte,4658,60.67,70.27905717,-9.609057166
37119001504,charlotte,8220,81.62,54.48387971,27.13612029
37119001505,charlotte,5510,66.26,70.90219453,-4.642194527
37119001507,charlotte,3674,53.54,16.160932,37.379068
37119001508,charlotte,8822,84.66,64.11541588,20.54458412
37119001509,charlotte,5399,65.56,69.83202384,-4.272023842
37119001510,charlotte,4576,60.11,23.11026822,36.99973178
37119001603,charlotte,4352,58.54,13.61419669,44.92580331
37119001605,charlotte,1915,37.79,5.94689786,31.84310214
37119001606,charlotte,4831,61.84,19.00568952,42.83431048
37119001607,charlotte,2025,38.95,25.64345706,13.30654294
37119001608,charlotte,5233,64.49,38.72934164,25.76065836
37119001609,charlotte,3773,54.29,24.24817123,30.04182877
37119001701,charlotte,3701,53.74,26.14467624,27.59532376
37119001702,charlotte,6538,72.45,73.76049851,-1.31049851
37119001801,charlotte,2245,41.17,89.44730425,-48.27730425
37119001802,charlotte,5449,65.87,90.32782444,-24.45782444
37119001910,charlotte,4427,59.07,60.57978868,-1.509788675
37119001911,charlotte,8711,84.11,4.86318071,79.24681929
37119001914,charlotte,5451,65.89,84.04226497,-18.15226497
37119001916,charlotte,5561,66.58,46.36954755,20.21045245
37119001918,charlotte,2727,45.69,66.49959361,-20.80959361
37119001919,charlotte,5312,65,44.02600921,20.97399079
37119001920,charlotte,5464,65.97,36.4264427,29.5435573
37119001921,charlotte,3871,55.04,44.82525061,10.21474939
37119001922,charlotte,5631,67.02,82.86372257,-15.84372257
37119001923,charlotte,3609,53.03,28.81332972,24.21667028
37119001924,charlotte,2866,46.92,20.33324302,26.58675698
37119001925,charlotte,3052,48.52,55.54050393,-7.020503928
37119001926,charlotte,3764,54.23,61.10810079,-6.878100786
37119001927,charlotte,827,23.77,58.26334327,-34.49334327
37119002004,charlotte,5156,63.99,25.69764292,38.29235708
37119002005,charlotte,1940,38.06,52.20807369,-14.14807369
37119002006,charlotte,6577,72.68,28.3662964,44.3137036
37119002007,charlotte,4258,57.87,51.58493633,6.285063668
37119002008,charlotte,6308,71.11,12.30018965,58.80981035
37119002100,charlotte,4200,57.46,20.08940666,37.37059334
37119002201,charlotte,3427,51.6,26.07694392,25.52305608
37119002202,charlotte,3256,50.22,41.53345977,8.686540233
37119002300,charlotte,4025,56.18,86.16905988,-29.98905988
37119002400,charlotte,3182,49.61,74.43782173,-24.82782173
37119002500,charlotte,2168,40.41,93.727987,-53.317987
37119002600,charlotte,1465,32.66,65.78163099,-33.12163099
37119002701,charlotte,1789,36.42,38.45841235,-2.038412354
37119002702,charlotte,6536,72.44,30.3440802,42.0959198
37119002800,charlotte,4411,58.96,57.82985641,1.130143593
37119002903,charlotte,3616,53.09,67.3394744,-14.2494744
37119002905,charlotte,3623,53.14,19.66946627,33.47053373
37119002907,charlotte,3972,55.79,43.02357085,12.76642915
37119002908,charlotte,5618,66.94,12.31373611,54.62626389
37119002909,charlotte,1790,36.43,68.7076673,-32.2776673
37119002910,charlotte,3715,53.85,52.87185045,0.978149553
37119003006,charlotte,6129,70.05,8.439447304,61.6105527
37119003008,charlotte,8710,84.1,62.73367651,21.36632349
37119003012,charlotte,5302,64.94,19.5069087,45.4330913
37119003013,charlotte,8768,84.39,40.81549716,43.57450284
37119003015,charlotte,8510,83.1,13.30262801,69.79737199
37119003016,charlotte,4770,61.43,21.91817936,39.51182064
37119003017,charlotte,7161,75.97,9.401246275,66.56875373
37119003018,charlotte,4305,58.21,24.35654294,33.85345706
37119003019,charlotte,3764,54.23,15.67325928,38.55674072
37119003020,charlotte,7263,76.53,19.54754809,56.98245191
37119003021,charlotte,3607,53.02,10.29531292,42.72468708
37119003022,charlotte,6242,70.72,65.9306421,4.789357898
37119003102,charlotte,5728,67.62,73.4218369,-5.801836901
37119003105,charlotte,7313,76.8,22.32457329,54.47542671
37119003106,charlotte,3531,52.42,57.28799783,-4.867997833
37119003108,charlotte,3756,54.17,27.44513682,26.72486318
37119003109,charlotte,1068,27.44,20.84800867,6.59199133
37119003110,charlotte,5103,63.65,74.64101869,-10.99101869
37119003111,charlotte,3902,55.27,60.70170685,-5.431706855
37119003201,charlotte,3741,54.05,88.03847196,-33.98847196
37119003203,charlotte,2769,46.07,0.894066649,45.17593335
37119003204,charlotte,5435,65.79,55.79788675,9.992113248
37119003301,charlotte,820,23.66,29.20617719,-5.546177188
37119003302,charlotte,3431,51.63,37.2256841,14.4043159
37119003401,charlotte,1671,35.1,70.33324302,-35.23324302
37119003402,charlotte,5752,67.77,72.36521268,-4.595212679
37119003500,charlotte,3590,52.89,74.55973991,-21.66973991
37119003600,charlotte,5679,67.31,94.52722839,-27.21722839
37119003701,charlotte,851,24.16,85.99295584,-61.83295584
37119003702,charlotte,1180,29,81.08913574,-52.08913574
37119003802,charlotte,5708,67.49,96.01733947,-28.52733947
37119003805,charlotte,1369,31.47,86.37225684,-54.90225684
37119003807,charlotte,5309,64.98,95.20455161,-30.22455161
37119003808,charlotte,2453,43.18,30.31698727,12.86301273
37119003809,charlotte,3604,52.99,42.18369006,10.80630994
37119003810,charlotte,4049,56.36,42.80682742,13.55317258
37119003811,charlotte,3191,49.68,58.20915741,-8.52915741
37119003902,charlotte,8431,82.7,71.83690057,10.86309943
37119003903,charlotte,1795,36.49,90.20590626,-53.71590626
37119004000,charlotte,9035,85.72,98.33378488,-12.61378488
37119004101,charlotte,2527,43.87,87.1850447,-43.3150447
37119004102,charlotte,2982,47.92,89.36602547,-41.44602547
37119004200,charlotte,7814,79.5,94.21565971,-14.71565971
37119004302,charlotte,9577,88.34,70.94283392,17.39716608
37119004303,charlotte,4940,62.57,29.3145489,33.2554511
37119004304,charlotte,6893,74.48,77.83798429,-3.357984286
37119004306,charlotte,2467,43.31,67.96261176,-24.65261176
37119004307,charlotte,5579,66.69,11.43321593,55.25678407
37119004400,charlotte,6900,74.52,93.21322135,-18.69322135
37119004500,charlotte,6470,72.06,83.6494175,-11.5894175
37119004600,charlotte,6906,74.55,59.56380385,14.98619615
37119004700,charlotte,2413,42.8,52.22162016,-9.421620157
37119004800,charlotte,8601,83.56,65.30750474,18.25249526
37119004900,charlotte,1517,33.29,71.76916825,-38.47916825
37119005000,charlotte,2318,41.89,6.732592793,35.15740721
37119005100,charlotte,4959,62.7,96.38309401,-33.68309401
37119005200,charlotte,3134,49.21,96.78948794,-47.57948794
37119005301,charlotte,4260,57.89,95.23164454,-37.34164454
37119005305,charlotte,7566,78.18,13.22134923,64.95865077
37119005306,charlotte,4002,56.01,94.68978597,-38.67978597
37119005307,charlotte,2715,45.59,34.55703062,11.03296938
37119005308,charlotte,431,16.3,48.83500406,-32.53500406
37119005403,charlotte,9786,89.33,18.59929558,70.73070442
37119005404,charlotte,10579,93.01,56.80032512,36.20967488
37119005405,charlotte,5752,67.77,64.27797345,3.492026551
37119005406,charlotte,7361,77.07,56.15009483,20.91990517
37119005508,charlotte,6358,71.41,60.4578705,10.9521295
37119005510,charlotte,11566,97.39,56.19073422,41.19926578
37119005511,charlotte,1493,33,68.24708751,-35.24708751
37119005512,charlotte,9055,85.81,10.24112707,75.56887293
37119005513,charlotte,7360,77.06,5.188295855,71.87170415
37119005515,charlotte,3011,48.17,11.93443511,36.23556489
37119005516,charlotte,2396,42.64,10.87781089,31.76218911
37119005517,charlotte,5267,64.71,50.66377675,14.04622325
37119005520,charlotte,7059,75.4,57.31509076,18.08490924
37119005522,charlotte,4413,58.97,33.73069629,25.23930371
37119005525,charlotte,4999,62.96,33.50040639,29.45959361
37119005526,charlotte,3976,55.82,19.33080466,36.48919534
37119005527,charlotte,4013,56.09,13.65483609,42.43516391
37119005528,charlotte,4483,59.46,27.53996207,31.92003793
37119005529,charlotte,2385,42.53,25.30479545,17.22520455
37119005530,charlotte,4896,62.28,38.4042265,23.8757735
37119005532,charlotte,758,22.63,8.872934164,13.75706584
37119005533,charlotte,360,14.63,45.04199404,-30.41199404
37119005534,charlotte,1093,27.79,91.18125169,-63.39125169
37119005535,charlotte,3682,53.6,28.29856407,25.30143593
37119005536,charlotte,6849,74.23,92.90165267,-18.67165267
37119005604,charlotte,1558,33.78,90.70712544,-56.92712544
37119005609,charlotte,1273,30.24,36.91411542,-6.674115416
37119005610,charlotte,4161,57.17,19.22243295,37.94756705
37119005611,charlotte,5202,64.29,21.37632078,42.91367922
37119005612,charlotte,7571,78.2,51.38173937,26.81826063
37119005613,charlotte,3423,51.57,65.87645624,-14.30645624
37119005615,charlotte,2656,45.06,7.382823083,37.67717692
37119005616,charlotte,708,21.76,7.206719046,14.55328095
37119005617,charlotte,4886,62.21,2.966675698,59.2433243
37119005618,charlotte,5213,64.36,7.816309943,56.54369006
37119005619,charlotte,7479,77.71,18.0980764,59.6119236
37119005622,charlotte,1709,35.53,9.157409916,26.37259008
37119005623,charlotte,2779,46.16,54.99864535,-8.838645354
37119005625,charlotte,8007,80.51,25.52153888,54.98846112
37119005626,charlotte,5045,63.27,24.87130859,38.39869141
37119005627,charlotte,12175,100,38.91899214,61.08100786
37119005716,charlotte,6194,70.44,9.780547277,60.65945272
